X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,FID
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:03:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8695
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:04:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8696
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:05:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8697
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:06:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8698
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:07:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8699
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:08:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8700
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:09:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8701
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:10:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8702
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:11:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8703
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:12:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8704
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:13:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8705
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:14:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8706
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:15:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8707
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:16:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8708
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:17:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8709
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:18:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8710
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:19:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8711
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:20:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8712
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:21:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8713
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:22:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8714
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:23:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8715
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:24:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8716
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:25:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8717
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:26:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8718
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:27:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8719
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:28:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8720
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:29:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8721
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:30:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8722
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:31:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8723
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:32:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8724
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:33:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8725
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:34:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8726
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 20:46:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8727
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:35:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8728
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:36:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8729
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:37:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8730
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:38:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8731
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:39:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8732
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:40:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8733
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:41:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8734
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:42:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8735
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:43:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8736
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:44:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8737
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:45:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8738
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:46:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8739
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:47:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8740
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:48:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8741
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:49:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8742
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:50:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8743
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:51:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8744
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:52:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8745
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:53:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8746
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:54:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8747
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 18:55:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8748
-76.1123579316219,43.0550196105116,283             ,SNOW & ICE,2017/03/13 23:42:59+00,2017/03/13 23:43:00+00,1216 CANAL ST REAR                                ,    ,-76.1123579316219,43.0550196105116,8749
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 20:47:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8750
-76.1123989316527,43.0552636105549,285             ,SNOW & ICE,2017/03/13 23:43:07+00,2017/03/13 23:43:07+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1123989316527,43.0552636105549,8751
-76.1079709302071,43.0551447107043,285             ,SNOW & ICE,2017/03/13 23:28:06+00,2017/03/13 06:48:23+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1079709302071,43.0551447107043,8752
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 20:48:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8753
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:43:09+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8754
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 20:49:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8755
-76.1082229302808,43.0550317106737,284             ,SNOW & ICE,2017/03/13 23:28:06+00,2017/03/13 10:57:26+00,1265 CANAL ST SYRACUSE 13210                      ,    ,-76.1082229302808,43.0550317106737,8756
-76.1042066291906,43.0579992113743,266             ,SNOW & ICE,2017/03/13 23:43:13+00,2017/03/13 23:43:13+00,2300 BURNET AVE & S MIDLER AVE                    ,    Start Moving,-76.1042066291906,43.0579992113743,8757
-76.1086117303663,43.0544659105547,283             ,SNOW & ICE,2017/03/13 20:50:43+00,2017/03/13 14:01:05+00,1260 CANAL ST SYRACUSE 13210                      ,    ,-76.1086117303663,43.0544659105547,8758
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:28:12+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8759
-76.1097016308011,43.0555942107199,286             ,SNOW & ICE,2017/03/13 23:43:13+00,2017/03/13 23:36:06+00,1200 CANAL ST                                     ,    ,-76.1097016308011,43.0555942107199,8760
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:43:15+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8761
-76.1121724315802,43.055276410566,216             ,SNOW & ICE,2017/03/13 23:43:16+00,2017/03/13 23:43:16+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1121724315802,43.055276410566,8762
-76.1086124303853,43.0547274106027,268             ,SNOW & ICE,2017/03/13 23:43:16+00,2017/03/13 23:43:16+00,1261 CANAL ST SYRACUSE 13210                      ,    ,-76.1086124303853,43.0547274106027,8763
-76.108962930506,43.054824210607,268             ,SNOW & ICE,2017/03/13 23:43:24+00,2017/03/13 23:43:24+00,1257 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.108962930506,43.054824210607,8764
-76.109096430552,43.0548609106086,268             ,SNOW & ICE,2017/03/13 23:43:27+00,2017/03/13 23:43:27+00,1200 CANAL ST                                     ,    Plow Down,-76.109096430552,43.0548609106086,8765
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:43:35+00,2017/03/13 13:55:56+00,                                                  ,    Ignition Off,-76.1078227302119,43.055879210845,8766
-76.1095709307113,43.0549347106038,268             ,SNOW & ICE,2017/03/13 23:43:36+00,2017/03/13 23:43:37+00,1200 CANAL ST                                     ,    Spreader On,-76.1095709307113,43.0549347106038,8767
-76.1043442290619,43.0555864109256,266             ,SNOW & ICE,2017/03/13 23:43:38+00,2017/03/13 23:43:39+00,116 MIDLER RAMP DR W                              ,    ,-76.1043442290619,43.0555864109256,8768
-76.1078992301965,43.0553197107392,263             ,SNOW & ICE,2017/03/13 23:43:39+00,2017/03/13 10:02:45+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1078992301964,43.0553197107392,8769
-76.1125616317016,43.0552087105385,262             ,SNOW & ICE,2017/03/13 23:43:41+00,2017/03/13 23:43:42+00,1216 CANAL ST REAR                                ,    ,-76.1125616317016,43.0552087105385,8770
-76.1105224310222,43.0549634105723,179             ,SNOW & ICE,2017/03/13 23:43:45+00,2017/03/13 23:38:56+00,1244 CANAL ST SYRACUSE 13210                      ,    ,-76.1105224310222,43.0549634105723,8771
-76.1105224310222,43.0549634105723,179             ,SNOW & ICE,2017/03/13 23:43:47+00,2017/03/13 23:38:56+00,1244 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.1105224310222,43.0549634105723,8772
-76.1103896309779,43.0549467105743,210             ,SNOW & ICE,2017/03/13 23:43:54+00,2017/03/13 23:43:54+00,1244 CANAL ST SYRACUSE 13210                      ,    ,-76.1103896309779,43.0549467105743,8773
-76.1103809309765,43.0549672105784,210             ,SNOW & ICE,2017/03/13 23:43:59+00,2017/03/13 23:43:59+00,1244 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.1103809309765,43.0549672105784,8774
-76.112333631612,43.0549924105076,283             ,SNOW & ICE,2017/03/13 23:43:59+00,2017/03/13 23:44:00+00,1216 CANAL ST REAR                                ,    ,-76.112333631612,43.0549924105076,8775
-76.1104142310207,43.0554317106625,268             ,SNOW & ICE,2017/03/13 23:44:05+00,2017/03/13 23:44:05+00,1200 CANAL ST                                     ,    Spreader Off,-76.1104142310207,43.0554317106625,8776
-76.1070397298898,43.0549342107016,266             ,SNOW & ICE,2017/03/13 23:44:05+00,2017/03/13 23:44:05+00,1275 CANAL ST SYRACUSE 13210                      ,    ,-76.1070397298898,43.0549342107016,8777
-76.1123899316503,43.0552699105564,285             ,SNOW & ICE,2017/03/13 23:44:07+00,2017/03/13 23:44:07+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1123899316503,43.0552699105564,8778
-76.1105199310548,43.0554286106579,268             ,SNOW & ICE,2017/03/13 23:44:09+00,2017/03/13 23:44:09+00,1245 CANAL ST SYRACUSE 13210                      ,    Stop Moving,-76.1105199310548,43.0554286106579,8779
-76.1103704309728,43.054962910578,210             ,SNOW & ICE,2017/03/13 23:44:10+00,2017/03/13 23:44:10+00,1244 CANAL ST SYRACUSE 13210                      ,    Plow Up,-76.1103704309728,43.054962910578,8780
-76.1097016308011,43.0555942107199,286             ,SNOW & ICE,2017/03/13 23:44:13+00,2017/03/13 23:36:06+00,1200 CANAL ST                                     ,    ,-76.1097016308011,43.0555942107199,8781
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:44:15+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    ,-76.1081479302192,43.0545129105813,8782
-76.1121971315907,43.0553112105714,216             ,SNOW & ICE,2017/03/13 23:44:16+00,2017/03/13 23:44:16+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1121971315907,43.0553112105714,8783
-76.1072939300168,43.0555527108054,266             ,SNOW & ICE,2017/03/13 23:44:21+00,2017/03/13 23:44:22+00,                                                  ,    Stop Moving,-76.1072939300168,43.0555527108054,8784
-76.1107376310945,43.0549977105702,179             ,SNOW & ICE,2017/03/13 23:44:27+00,2017/03/13 23:44:28+00,1242 CANAL ST SYRACUSE 13210                      ,    ,-76.1107376310945,43.0549977105703,8785
-76.1106829310778,43.0550136105753,179             ,SNOW & ICE,2017/03/13 23:44:29+00,2017/03/13 23:44:30+00,1243 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1106829310778,43.0550136105753,8786
-76.1105589310673,43.055426610656,268             ,SNOW & ICE,2017/03/13 23:44:34+00,2017/03/13 23:44:35+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1105589310673,43.055426610656,8787
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:44:35+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8788
-76.1078992301965,43.0553197107392,263             ,SNOW & ICE,2017/03/13 23:44:39+00,2017/03/13 10:02:45+00,1267 CANAL ST SYRACUSE 13210                      ,    ,-76.1078992301964,43.0553197107392,8789
-76.1125361316939,43.0552177105411,262             ,SNOW & ICE,2017/03/13 23:44:41+00,2017/03/13 23:44:42+00,1216 CANAL ST REAR                                ,    ,-76.1125361316939,43.0552177105411,8790
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:44:41+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1081479302192,43.0545129105813,8791
-76.1102596309545,43.0552087106275,179             ,SNOW & ICE,2017/03/13 23:44:42+00,2017/03/13 23:44:42+00,1200 CANAL ST                                     ,    ,-76.1102596309545,43.0552087106275,8792
-76.1105406310564,43.055357610644,179             ,SNOW & ICE,2017/03/13 23:44:51+00,2017/03/13 23:44:52+00,1245 CANAL ST SYRACUSE 13210                      ,    ,-76.1105406310564,43.055357610644,8793
-76.1105754310748,43.0554566106609,268             ,SNOW & ICE,2017/03/13 23:44:55+00,2017/03/13 23:44:55+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1105754310748,43.0554566106609,8794
-76.1123287316119,43.0550119105113,283             ,SNOW & ICE,2017/03/13 23:44:59+00,2017/03/13 23:45:00+00,1216 CANAL ST REAR                                ,    ,-76.1123287316119,43.0550119105113,8795
-76.1123416316354,43.0552817105604,285             ,SNOW & ICE,2017/03/13 23:45:07+00,2017/03/13 23:45:07+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1123416316354,43.0552817105604,8796
-76.1102121309159,43.0548862105701,210             ,SNOW & ICE,2017/03/13 23:45:10+00,2017/03/13 23:45:10+00,1200 CANAL ST                                     ,    ,-76.1102121309159,43.0548862105701,8797
-76.1097016308011,43.0555942107199,286             ,SNOW & ICE,2017/03/13 23:45:13+00,2017/03/13 23:36:06+00,1200 CANAL ST                                     ,    ,-76.1097016308011,43.0555942107199,8798
-76.1121811315837,43.0552871105676,216             ,SNOW & ICE,2017/03/13 23:45:16+00,2017/03/13 23:45:16+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1121811315837,43.0552871105676,8799
-76.1072952300161,43.0555377108026,266             ,SNOW & ICE,2017/03/13 23:45:21+00,2017/03/13 23:45:21+00,                                                  ,    ,-76.1072952300161,43.0555377108026,8800
-76.1118691314862,43.0553384105891,179             ,SNOW & ICE,2017/03/13 23:45:29+00,2017/03/13 23:45:30+00,1816 EB I 690 SYRACUSE 13210                      ,    Stop Moving,-76.1118691314862,43.0553384105891,8801
-76.1078227302119,43.055879210845,264             ,SNOW & ICE,2017/03/13 23:45:35+00,2017/03/13 13:55:56+00,                                                  ,    ,-76.1078227302119,43.055879210845,8802
-76.1081479302192,43.0545129105813,259             ,SNOW & ICE,2017/03/13 23:45:38+00,2017/03/13 09:32:30+00,1264 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1081479302192,43.0545129105813,8803
-76.1102601309672,43.0553834106596,263             ,SNOW & ICE,2017/03/13 23:45:39+00,2017/03/13 23:45:40+00,1200 CANAL ST                                     ,    ,-76.1102601309672,43.0553834106596,8804
-76.1125469316974,43.0552167105405,262             ,SNOW & ICE,2017/03/13 23:45:41+00,2017/03/13 23:45:42+00,1216 CANAL ST REAR                                ,    ,-76.1125469316974,43.0552167105405,8805
-76.1105727310735,43.0554501106597,268             ,SNOW & ICE,2017/03/13 23:45:42+00,2017/03/13 23:45:42+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1105727310735,43.0554501106597,8806
-76.112205431573,43.0550271105189,283             ,SNOW & ICE,2017/03/13 23:45:48+00,2017/03/13 23:45:49+00,1231 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.1122054315729,43.0550271105189,8807
-76.1125816317024,43.0551299105232,262             ,SNOW & ICE,2017/03/13 23:45:52+00,2017/03/13 23:45:53+00,1216 CANAL ST REAR                                ,    Start Moving,-76.1125816317024,43.0551299105232,8808
-76.1124331316463,43.0550199105088,262             ,SNOW & ICE,2017/03/13 23:45:57+00,2017/03/13 23:45:58+00,1216 CANAL ST REAR                                ,    ,-76.1124331316463,43.0550199105088,8809
-76.1105711310727,43.0554459106591,268             ,SNOW & ICE,2017/03/13 23:45:58+00,2017/03/13 23:45:58+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1105711310727,43.0554459106591,8810
-76.1122931316008,43.0550186105139,262             ,SNOW & ICE,2017/03/13 23:46:01+00,2017/03/13 23:46:02+00,1216 CANAL ST REAR                                ,    Stop Moving,-76.1122931316008,43.0550186105139,8811
-76.1105717310726,43.0554424106584,268             ,SNOW & ICE,2017/03/13 23:46:02+00,2017/03/13 23:46:03+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1105717310726,43.0554424106584,8812
-76.1103311309681,43.0550746106001,259             ,SNOW & ICE,2017/03/13 23:46:05+00,2017/03/13 23:46:05+00,1200 CANAL ST                                     ,    Start Moving,-76.1103311309681,43.0550746106001,8813
-76.1103391309557,43.0548657105614,210             ,SNOW & ICE,2017/03/13 23:46:07+00,2017/03/13 23:46:07+00,1246 CANAL ST SYRACUSE 13210                      ,    ,-76.1103391309557,43.0548657105614,8814
-76.1123707316443,43.0552731105577,285             ,SNOW & ICE,2017/03/13 23:46:07+00,2017/03/13 23:46:07+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1123707316443,43.0552731105577,8815
-76.1121811315843,43.055294910569,216             ,SNOW & ICE,2017/03/13 23:46:13+00,2017/03/13 23:46:13+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.1121811315843,43.055294910569,8816
-76.1097016308011,43.0555942107199,286             ,SNOW & ICE,2017/03/13 23:46:13+00,2017/03/13 23:36:06+00,1200 CANAL ST                                     ,    ,-76.1097016308011,43.0555942107199,8817
-76.1106062310827,43.0554267106542,268             ,SNOW & ICE,2017/03/13 23:46:15+00,2017/03/13 23:46:15+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1106062310827,43.0554267106542,8818
-76.1106259310888,43.0554229106527,268             ,SNOW & ICE,2017/03/13 23:46:18+00,2017/03/13 23:46:18+00,1245 CANAL ST SYRACUSE 13210                      ,    Spreader On,-76.1106259310888,43.0554229106527,8819
-76.1073141300272,43.0556076108147,266             ,SNOW & ICE,2017/03/13 23:46:21+00,2017/03/13 23:46:21+00,                                                  ,    ,-76.1073141300272,43.0556076108147,8820
-76.1119386315093,43.055347210588,179             ,SNOW & ICE,2017/03/13 23:46:25+00,2017/03/13 23:46:26+00,1816 EB I 690 SYRACUSE 13210                      ,    ,-76.1119386315093,43.055347210588,8821
-76.1115072313639,43.0552711105907,259             ,SNOW & ICE,2017/03/13 23:46:27+00,2017/03/13 23:46:27+00,1239 CANAL ST SYRACUSE 13210                      ,    Stop Moving,-76.1115072313639,43.0552711105907,8822
-76.110433131036,43.0555589106852,283             ,SNOW & ICE,2017/03/13 23:46:29+00,2017/03/13 23:46:30+00,1200 CANAL ST                                     ,    Stop Moving,-76.110433131036,43.0555589106852,8823
-76.111590931392,43.0552852105901,259             ,SNOW & ICE,2017/03/13 23:46:36+00,2017/03/13 23:46:36+00,1237 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.111590931392,43.0552852105901,8824
-76.1102571309659,43.0553777106586,263             ,SNOW & ICE,2017/03/13 23:46:36+00,2017/03/13 23:46:37+00,1200 CANAL ST                                     ,    ,-76.1102571309659,43.0553777106587,8825
-76.110718931118,43.0554102106468,268             ,SNOW & ICE,2017/03/13 23:46:37+00,2017/03/13 23:46:37+00,1243 CANAL ST SYRACUSE 13210                      ,    Start Moving,-76.110718931118,43.0554102106468,8826
-76.1108744311669,43.0553881106367,268             ,SNOW & ICE,2017/03/13 23:46:41+00,2017/03/13 23:46:41+00,1243 CANAL ST SYRACUSE 13210                      ,    Spreader Off,-76.1108744311669,43.0553881106367,8827
